Neo Reference ID,Absolute Magnitude,Est Dia in KM(max),Relative Velocity km per sec,Relative Velocity km per hr,Miss Dist.(kilometers),Orbit Uncertainity,Eccentricity,Orbital Period,Hazardous
3716434,27.1,0.022596438,6.054672453,21796.82083,25461966,7,0.216680823,575.7037453,FALSE
3738932,28,0.014929318,16.1767707,58236.37453,61543092,6,0.403957411,366.9018879,FALSE
3745056,21.2,0.342010925,7.812768807,28125.9677,50910128,5,0.108110336,630.5306521,FALSE
2474585,19.5,0.748238376,31.69735695,114110.485,41753000,1,0.311529261,596.6284182,FALSE
3182184,25.3,0.051765448,3.673282006,13223.81522,15083157,9,0.275206813,667.0728219,FALSE
3064315,22.8,0.163696721,10.60107441,38163.86789,23907306,2,0.21004596,355.6846203,FALSE
3160748,29.1,0.008995804,13.20932454,47553.56835,56849600,6,0.304287262,303.4787563,FALSE
3634347,20.7,0.430566244,11.09808621,39953.11035,66860740,4,0.537295601,1623.881117,FALSE
3667139,23.6,0.113250461,12.42714265,44737.71355,17718382,7,0.327887182,331.7740058,FALSE
3733264,27.4,0.019680675,15.34661016,55247.79658,70535552,2,0.074391131,394.7367354,FALSE
3736681,21.2,0.342010925,21.75428349,78315.42056,32431646,7,0.496800824,512.2570086,FALSE
3773991,19.845,0.638322244,29.18786311,105076.3072,37582244,6,0.702535478,675.4990553,FALSE
3180179,23.6,0.113250461,8.495316053,30583.13779,15072814,8,0.37678208,833.9804752,FALSE
2434313,19.4,0.783501764,8.747888036,31492.39693,38720612,1,0.488462449,212.3560837,FALSE
3638380,21.3,0.326617897,12.07096114,43455.46012,33957616,0,0.594286168,472.4254162,TRUE
2089136,20.2,0.542050786,4.09988061,14759.57019,4263369.5,0,0.252867385,576.8074891,TRUE
2222073,18.1,1.425738833,18.53261464,66717.41271,66055940,0,0.130692663,596.1968738,FALSE
2387816,19.5,0.748238376,9.997505947,35991.02141,22615394,0,0.24984108,304.3345736,FALSE
3523944,23.4,0.124176661,8.435744014,30368.67845,16242595,0,0.166058043,439.435094,FALSE
3661493,21.3,0.326617897,21.23476262,76445.14544,65547812,0,0.756604279,1198.273479,TRUE
2010563,16.8,2.594418179,35.21092827,126759.3418,32739210,0,0.266399469,369.0543328,FALSE
2154631,18.1,1.425738833,15.52920773,55905.14784,36844100,0,0.491612219,709.7371489,FALSE
2164120,19.1,0.899580388,13.5048829,48617.57843,34643084,0,0.408019881,679.1678643,FALSE
3387092,22.6,0.179489885,9.689680499,34882.8498,49485168,7,0.248505876,278.8755146,FALSE
3299947,21.3,0.326617897,25.45795535,91648.63927,66800576,0,0.287180648,411.6131729,TRUE
3702705,20.5,0.472106499,18.54348048,66756.52974,32406610,3,0.55006113,620.9883533,FALSE
3184158,23.5,0.118587791,11.11034648,39997.24732,12733953,9,0.47726538,896.9010933,FALSE
2351278,18.8,1.032856481,20.59928252,74157.41707,68700256,0,0.413208749,469.8643234,FALSE
3172322,24.5,0.074823838,6.296730164,22668.22859,37052472,7,0.221725384,303.6487144,FALSE
3591641,24.5,0.074823838,17.13845893,61698.45215,71348040,1,0.442947177,293.4644611,FALSE
3673918,24.5,0.074823838,2.065070772,7434.254779,35401476,5,0.212532374,519.9972109,FALSE
3184154,25.2,0.054205079,9.108125312,32789.25112,5463677.5,8,0.438185549,866.5902381,FALSE
3154513,21.2,0.342010925,19.0215815,68477.69341,45492076,0,0.330493066,337.4528542,FALSE
3184470,22.2,0.215794305,8.695490769,31303.76677,3899950,0,0.335842022,499.6740356,FALSE
3398655,23.4,0.124176661,7.153152154,25751.34776,71004112,6,0.287544551,537.5162598,FALSE
3399920,20.6,0.450858206,38.32086971,137955.1309,67215392,7,0.720046865,1207.334153,TRUE
3428700,21.9,0.247765013,17.50837895,63030.16422,53396148,6,0.51856757,341.856906,FALSE
3557844,23,0.149293183,13.11059159,47198.12972,74295352,6,0.27518145,281.0964479,FALSE
3582523,27.9,0.015632915,22.98314975,82739.33911,45430788,7,0.46261274,405.15483,FALSE
3754263,21.7,0.271668934,11.13716136,40093.7809,69312904,5,0.337398723,877.5635563,FALSE
2467352,21.3,0.326617897,19.0215659,68477.63724,45492064,0,0.33062276,337.5147059,FALSE
3767264,27.3,0.020608196,14.20378796,51133.63666,59169540,5,0.337514504,341.507447,FALSE
2138971,18.4,1.241766613,12.08065774,43490.36785,51748716,0,0.333536218,384.378179,TRUE
2230111,19.1,0.899580388,17.119779,61631.20438,64770804,0,0.369145978,272.7925064,TRUE
2350713,20.7,0.430566244,4.833018667,17398.8672,51272756,0,0.194694599,571.0585746,FALSE
3430304,24.9,0.062235757,6.64598698,23925.55313,58452332,6,0.186791403,468.0106739,FALSE
3604236,21,0.375007522,13.70704482,49345.36134,22035980,1,0.419845199,490.5301562,FALSE
3623580,21.4,0.311917671,23.21107453,83559.8683,45151316,2,0.228492535,424.1413179,TRUE
3752903,22.3,0.206081961,10.39388211,37417.97559,44370992,3,0.334689874,340.5686705,FALSE
2315508,20.2,0.542050786,14.81873127,53347.43257,71952912,0,0.320431202,740.712859,FALSE
3184473,24.9,0.062235757,5.438589124,19578.92085,3983898.5,7,0.388217587,808.9813982,FALSE
3574593,23,0.149293183,7.771432812,27977.15812,54979564,1,0.175437422,506.5746178,FALSE
3772844,26.93,0.024436555,13.27928225,47805.4161,57809276,3,0.323872823,315.6554811,FALSE
3418110,23.3,0.130028927,16.31150986,58721.43551,32632056,0,0.334620328,368.5205834,FALSE
2267136,18.9,0.986370281,8.688306173,31277.90222,52935096,0,0.417838838,449.0727556,FALSE
2409266,21.2,0.342010925,5.804123234,20894.84364,16624264,0,0.42582958,909.2413926,FALSE
3249141,21.4,0.311917671,9.016770829,32460.37498,7370904.5,0,0.342047213,616.9191343,TRUE
3746629,27.8,0.016369672,8.935935124,32169.36645,11816943,6,0.296916945,534.0492686,FALSE
2138925,15.9,3.926810818,35.30834301,127110.0349,55524292,0,0.376751724,954.114712,FALSE
2152671,20.1,0.567596853,8.589979009,30923.92443,34427656,0,0.366007875,438.0613545,TRUE
2174881,18,1.492931834,41.86228367,150704.2212,68555128,1,0.557039233,512.8840805,FALSE
3337592,21.1,0.358129403,10.08654964,36311.57871,47191648,6,0.264133875,742.7201051,FALSE
3756040,22.8,0.163696721,24.02743549,86498.76776,71112744,7,0.384337019,550.3896247,FALSE
2164215,20,0.594346868,1.915093194,6894.335499,43882940,0,0.395929463,1123.715543,FALSE
3465236,24.5,0.074823838,14.88637796,53590.96064,69433768,1,0.096736266,447.0404109,FALSE
3699506,21,0.375007522,9.785342858,35227.23429,71798808,4,0.500369592,498.5809194,TRUE
3249348,26.7,0.027166893,10.32985027,37187.46095,800221.75,7,0.443808061,721.6264793,FALSE
3261768,19.7,0.682401509,14.99073965,53966.66273,45528636,0,0.650166904,1003.173932,FALSE
3662292,23.2,0.136157002,15.63692052,56292.91387,42005740,7,0.126176173,414.2041933,FALSE
3724056,24.9,0.062235757,14.84603641,53445.73109,50784080,7,0.225109092,289.3837675,FALSE
3249980,24.4,0.078350176,13.26223304,47744.03896,6714871.5,8,0.417100137,338.3852492,FALSE
3250194,25.3,0.051765448,6.13724649,22094.08736,6078405,8,0.481127723,1053.151819,FALSE
2141526,19.9,0.622357573,21.31912038,76748.83338,55659912,1,0.322554559,373.0435263,FALSE
3092310,22.7,0.171411509,4.983450105,17940.42038,45614384,1,0.027937509,548.1311898,FALSE
3143084,24.3,0.082042707,6.445514952,23203.85383,31079900,2,0.201270748,356.5253931,FALSE
3729233,26.7,0.027166893,10.53899549,37940.38376,9087630,7,0.443410495,235.5279517,FALSE
3758847,26.7,0.027166893,11.41544891,41095.61606,32646244,6,0.186290356,311.6353147,FALSE
3252345,24.3,0.082042707,8.654126746,31154.85629,4314537,7,0.580305433,1357.423431,FALSE
2038086,17.4,1.968067451,23.62203536,85039.32731,58571956,0,0.566212464,618.2373513,FALSE
3514959,21.2,0.342010925,22.53886394,81139.91019,64724680,0,0.389132599,318.4341389,FALSE
3253151,22,0.23661375,7.655638853,27560.29987,7343731.5,0,0.528359586,1187.842237,TRUE
2011066,15.2,5.420507863,22.07404726,79466.57012,20450436,0,0.375381686,599.5372324,FALSE
3249864,20.8,0.411187571,19.032922,68518.51918,18936632,1,0.709798064,930.8263003,FALSE
3648469,24.7,0.068240151,11.25573063,40520.63028,23426556,6,0.223638535,297.9036053,FALSE
3661506,25.7,0.043056624,17.16898898,61808.36034,29161774,6,0.460966953,660.8522044,FALSE
3744560,28.5,0.011858779,12.88474376,46385.07755,55931072,5,0.324932117,307.5344964,FALSE
3092248,22.5,0.187948982,13.08350262,47100.60942,48444900,2,0.405859344,447.0903486,FALSE
3709079,20.3,0.517654482,15.03507942,54126.28593,53765336,2,0.14998097,402.0809145,FALSE
3645193,24.8,0.065168838,24.16087562,86979.15224,74619512,7,0.343897515,278.4237445,FALSE
2065909,19.2,0.859092601,21.42386656,77125.9196,73098672,0,0.539825873,416.292376,TRUE
2163001,18.2,1.361570015,12.76674276,45960.27394,41798020,0,0.453570086,1130.165362,FALSE
3134264,20.8,0.411187571,20.08394388,72302.19796,57628056,2,0.309823453,347.2333405,FALSE
3611400,25,0.059434687,20.8003288,74881.18367,54862308,6,0.326860712,327.7076361,FALSE
3739705,29.7,0.006824015,15.04177222,54150.37997,40242332,6,0.248768032,450.1946239,FALSE
2190119,17.1,2.259643771,39.62917272,142665.0218,52540968,0,0.890552834,1414.47637,FALSE
2235756,18.7,1.081533507,25.96276682,93465.96055,43079508,0,0.258803617,440.70167,TRUE
2288914,19,0.941976306,7.654204075,27555.13467,61288296,0,0.32744032,856.3284938,FALSE
2427684,20.2,0.542050786,20.49759595,73791.34543,71684464,0,0.400353392,335.0692267,FALSE
3137736,25.5,0.04721065,18.70810735,67349.18644,53808832,6,0.233469252,375.4771049,FALSE
3775095,26.526,0.029433369,10.68771431,38475.7715,11700396,6,0.392018561,600.7417684,FALSE
3427794,18.4,1.241766613,32.16000884,115776.0318,71157760,2,0.722196278,1548.354164,TRUE
3639436,19.9,0.622357573,14.43700911,51973.23278,44322460,1,0.244038909,273.1487892,FALSE
3648643,24.5,0.074823838,6.888930417,24800.1495,29196742,7,0.402979713,410.5390445,FALSE
2162015,19.2,0.859092601,18.81977432,67751.18757,67763752,1,0.283999991,361.5046187,FALSE
2189552,16.8,2.594418179,15.81127811,56920.60119,57376436,0,0.535090737,1492.628624,FALSE
2333480,20.2,0.542050786,10.30804748,37108.97093,50132976,0,0.407231551,433.2500513,FALSE
3256739,20.1,0.567596853,4.911400699,17681.04252,50237672,1,0.234930707,753.4058387,FALSE
3258075,20.8,0.411187571,15.59711318,56149.60743,19229310,7,0.451134976,531.7882181,FALSE
3581556,22.8,0.163696721,22.17731555,79838.33597,51233512,7,0.433939776,287.9919656,FALSE
2005381,16.6,2.844722965,31.07781811,111880.1452,46336148,0,0.296255036,336.8409399,FALSE
2068347,19.9,0.622357573,12.95553707,46639.93346,33575408,0,0.379768572,345.1081149,TRUE
3257201,23.1,0.142573883,7.557476143,27206.91411,2068932.875,6,0.405756201,711.0628104,FALSE
3261401,24.6,0.07145621,10.28828738,37037.83457,2962860.5,7,0.243892995,333.2448614,FALSE
3297353,24.3,0.082042707,17.30662193,62303.83893,59875016,7,0.18808536,396.1255703,FALSE
3447916,22.9,0.156329154,13.06283665,47026.21193,45838952,6,0.439942217,498.5996374,FALSE
3261680,21.8,0.259441818,19.69985728,70919.4862,24155218,9,0.471976105,706.6785576,FALSE
2138852,20.2,0.542050786,12.35880123,44491.68444,25856090,0,0.298978305,365.9583451,FALSE
3608823,27.2,0.021579431,8.90297519,32050.71068,41239796,7,0.360124157,327.4496188,FALSE
3698845,26.8,0.025944182,10.76286944,38746.33,21836760,7,0.316238437,606.595491,FALSE
3262409,22.3,0.206081961,9.647312911,34730.32648,3906631.75,8,0.516842318,1023.319914,FALSE
2440212,18.9,0.986370281,7.162494375,25784.97975,8124349.5,0,0.430636987,795.7481688,TRUE
3729838,23.4,0.124176661,10.35844181,37290.39051,25592360,6,0.551984215,1334.513203,FALSE
3738544,23.2,0.136157002,13.6596165,49174.61939,19945298,7,0.487219688,235.8343637,FALSE
3719999,22.8,0.163696721,12.73545315,45847.63133,22135562,7,0.331335965,525.6464403,FALSE
3257025,22.2,0.215794305,10.13463031,36484.6691,21174124,7,0.545678774,843.2586793,FALSE
3251512,21.3,0.326617897,7.322929427,26362.54594,43645784,1,0.351335608,322.1186092,FALSE
3252349,19,0.941976306,11.88536107,42787.29985,2694609.25,0,0.61341066,1490.346249,TRUE
3567973,21.6,0.284472297,11.31630247,40738.68888,27878202,2,0.287428076,421.2193488,TRUE
3741563,25,0.059434687,7.446504132,26807.41487,48122864,6,0.243753963,399.307223,FALSE
2003362,18.3,1.30028927,21.81255512,78525.19844,40007928,1,0.468567733,359.5337848,TRUE
2162474,18.5,1.185877909,29.36036693,105697.321,12988690,0,0.357549393,504.8834614,TRUE
2345705,18.6,1.132504611,19.74987988,71099.56755,30428780,0,0.421291039,245.3092396,FALSE
3263615,20.3,0.517654482,3.939883543,14183.58075,52911292,1,0.389644374,1125.297131,FALSE
3263792,25,0.059434687,6.609256298,23793.32267,4601837,7,0.240565484,506.0667485,FALSE
3512278,26.6,0.02844723,5.913421225,21288.31641,30727798,6,0.210996363,359.5645741,FALSE
3739413,22.9,0.156329154,12.80479014,46097.2445,42086244,6,0.561751282,266.2356981,FALSE
3102762,24.1,0.089958039,6.395476555,23023.7156,13073713,0,0.012961256,361.1807278,FALSE
3283249,20.7,0.430566244,15.62275515,56241.91855,65703700,0,0.410762406,293.0916184,TRUE
2494710,20.7,0.430566244,15.62274335,56241.87607,65703672,0,0.410762256,293.0916177,TRUE
3266506,21.5,0.297879063,24.2514121,87305.08356,10516337,8,0.653901758,461.1890627,FALSE
3267067,23.7,0.108153351,6.955822588,25040.96132,9418510,8,0.54742566,1253.440216,FALSE
3157028,20.9,0.392681082,18.79809865,67673.15516,47280420,0,0.181307474,410.1573594,TRUE
3412748,24.7,0.068240151,20.90949261,75274.17338,71358816,8,0.156892213,351.296487,FALSE
3479128,25.2,0.054205079,14.02156619,50477.6383,56520024,7,0.277720531,601.8754217,FALSE
3771633,26.692,0.027267165,7.492255087,26972.11831,41163544,3,0.264053886,369.1749337,FALSE
3772993,27.197,0.021609264,9.403743475,33853.47651,52953656,6,0.345840444,357.8420271,FALSE
3092314,19.3,0.820427065,22.22635672,80014.8842,64296376,1,0.745315585,1134.536124,FALSE
3635077,23,0.149293183,8.790251663,31644.90599,73777688,5,0.234081632,476.8660079,FALSE
3314048,24.2,0.08590926,13.28900343,47840.41233,44216584,6,0.128312727,380.8973217,FALSE
3597334,26.1,0.03581294,13.35367274,48073.22185,11609568,7,0.506955839,841.9203138,FALSE
3608667,26.9,0.024776501,8.111195875,29200.30515,28464612,6,0.295487646,329.922569,FALSE
3740926,21.7,0.271668934,33.2003344,119521.2039,68007936,6,0.712740337,1324.682776,TRUE
3273524,21.3,0.326617897,14.62448534,52648.14722,11865336,8,0.572780059,1008.239964,TRUE
2164202,20.8,0.411187571,6.982016989,25135.26116,8853933,0,0.279244562,358.8360815,TRUE
3179348,23.7,0.108153351,8.904018282,32054.46582,60182264,7,0.307743936,401.4543916,FALSE
3367721,24.6,0.07145621,18.56291435,66826.49164,66212860,6,0.172808516,354.5398309,FALSE
3662636,21.3,0.326617897,14.40816662,51869.39984,58651068,0,0.394823188,1090.605688,FALSE
3724645,22.1,0.225964377,7.666959031,27601.05251,41374452,5,0.033930851,452.0698796,FALSE
3742340,21.6,0.284472297,15.90900646,57272.42325,54887048,3,0.379403775,402.5252796,FALSE
3763940,26.5,0.029787906,13.29591235,47865.28447,23640096,7,0.282480424,316.0874116,FALSE
3763337,25,0.059434687,19.51851006,70266.63621,65373180,4,0.538817875,480.4211613,FALSE
3274167,24.8,0.065168838,18.61413838,67010.89817,1141721.125,8,0.735733359,1762.86729,FALSE
2000433,11.16,34.83693825,4.412295154,15884.26256,54688084,0,0.22258897,642.9954743,FALSE
2022753,17.7,1.714115092,16.39483938,59021.42178,11882308,0,0.569827288,491.6227144,TRUE
2318450,20,0.594346868,5.270100272,18972.36098,48453356,0,0.154113697,634.5233907,FALSE
3273458,23.7,0.108153351,24.52017526,88272.63094,7449772.5,9,0.770390903,308.0770186,FALSE
3745111,25.2,0.054205079,24.32400437,87566.41572,66626588,7,0.402028038,238.3597428,FALSE
3457435,21.8,0.259441818,16.53331856,59519.9468,53822292,0,0.819489127,1464.214119,FALSE
3648631,24.8,0.065168838,3.936671662,14172.01798,10119190,7,0.08606542,413.2374825,FALSE
2140333,18.8,1.032856481,23.06227966,83024.20678,71000704,1,0.481599359,344.5835861,FALSE
2141531,19.1,0.899580388,16.69308387,60095.10195,42149344,0,0.529053725,360.9082147,FALSE
3274164,24.9,0.062235757,14.96857321,53886.86356,7409036,2,0.466652898,618.5655002,FALSE
3274305,25.3,0.051765448,3.130844621,11271.04063,7417143,7,0.215396402,551.9724935,FALSE
3451789,21.3,0.326617897,22.39257352,80613.26466,65508640,0,0.610335682,1474.24642,TRUE
3599935,21.6,0.284472297,4.125670807,14852.4149,37635460,6,0.468548508,1275.487707,FALSE
3666680,26.8,0.025944182,13.05375359,46993.51291,26736924,7,0.312003382,272.8697401,FALSE
3752432,24.3,0.082042707,14.08169879,50694.11565,28787978,7,0.400980827,249.5119741,FALSE
3758847,26.7,0.027166893,8.095093072,29142.33506,39503204,6,0.186290356,311.6353147,FALSE
3276443,24.129,0.088764637,11.78370227,42421.32816,18018868,9,0.314403204,733.110102,FALSE
2307918,18.9,0.986370281,15.84842766,57054.33956,66021044,0,0.505301526,301.7376047,FALSE
3621604,23,0.149293183,15.60916483,56192.99339,72759696,0,0.383811792,241.5900582,FALSE
2162694,19.6,0.714562102,29.38355177,105780.7864,74573640,0,0.422455594,296.5429555,FALSE
2434326,18.4,1.241766613,14.18553176,51067.91434,25099178,1,0.531198021,184.9187855,TRUE
2438107,18.2,1.361570015,26.58598961,95709.56259,45215100,0,0.686236983,918.1814768,FALSE
3092296,24.3,0.082042707,10.87004618,39132.16623,30398306,7,0.168225209,368.9242921,FALSE
3256327,21.3,0.326617897,17.38932232,62601.56034,38519716,1,0.298757707,397.3241444,FALSE
3635076,22.7,0.171411509,16.57656815,59675.64534,20962538,6,0.442547153,581.5455799,FALSE
2277830,20.7,0.430566244,14.21101118,51159.64026,35246596,1,0.263911549,357.4005185,FALSE
3774096,25.599,0.045106588,9.41907885,33908.68386,21901874,7,0.138857482,397.4708799,FALSE
3761197,25.2,0.054205079,7.877209195,28357.9531,19932532,3,0.151962799,396.6796433,FALSE
2153271,17.2,2.157943048,14.67694103,52836.98771,29825410,0,0.402336458,709.7516801,FALSE
2327140,19.9,0.622357573,12.17430677,43827.50437,39913088,0,0.373513208,841.8587518,FALSE
3275512,20,0.594346868,20.94759111,75411.328,12155955,1,0.614609552,706.0076812,TRUE
3561031,22.4,0.196806745,14.1532251,50951.61035,28053520,7,0.545330352,277.4313042,FALSE
3697798,20.5,0.472106499,21.87673505,78756.24617,46984856,3,0.638156864,1203.225393,TRUE
3733852,21.7,0.271668934,12.95583266,46640.99757,26188328,6,0.567674921,621.130058,FALSE
3632682,23.3,0.130028927,23.85290387,85870.45394,71051648,0,0.614775788,1453.425921,FALSE
3781708,26.207,0.034091019,18.04020247,64944.72889,69768080,6,0.381023864,296.6990115,FALSE
3781897,25.664,0.043776393,5.541575879,19949.67317,24152906,6,0.154009569,366.6375153,FALSE
3447917,24,0.094197631,10.81451224,38932.24406,28210606,6,0.276337658,298.0718077,FALSE
3590075,20.9,0.392681082,11.86643725,42719.17409,51779512,0,0.134015609,514.3872372,FALSE
3753073,27.3,0.020608196,10.08079745,36290.87081,33984976,6,0.148796664,434.8237471,FALSE
3151655,22.4,0.196806745,16.96187525,61062.7509,18782058,1,0.582092867,227.8312398,FALSE
3277570,21.6,0.284472297,17.05660961,61403.79458,7171844.5,0,0.685760519,1304.658009,TRUE
3477577,20.4,0.494356193,13.18968274,47482.85788,57341316,1,0.169055054,468.5259367,TRUE
3478254,24,0.094197631,5.994517865,21580.26431,68303824,0,0.426784096,605.5232035,FALSE
3522159,26.8,0.025944182,15.68801689,56476.86081,4271188.5,7,0.50323921,620.1317452,FALSE
3772756,25.261,0.052703563,29.52136275,106276.9059,52958556,6,0.649463716,248.2629609,FALSE
3684730,21,0.375007522,9.928820113,35743.75241,69670760,3,0.540398798,293.5947911,FALSE
3297180,21.8,0.259441818,15.8971705,57229.81379,69161576,9,0.241181325,644.9509709,FALSE
3267371,20.2,0.542050786,10.47218905,37699.88057,45978528,1,0.436392303,949.2543835,FALSE
3275443,16.9,2.477650126,23.45931146,84453.52127,38505416,2,0.721634601,1574.919151,FALSE
3772846,26.286,0.032873048,6.047388707,21770.59934,22573632,5,0.282124397,314.3846801,FALSE
3335046,22.5,0.187948982,10.9829439,39538.59804,22708236,9,0.18008019,383.2670556,FALSE
